canonical_key,display_name,state_at_creation,established_year,closed_year,is_active,origin_kind,census_years_present,first_census_year,last_census_year,max_area_km2,min_area_km2,area_change_km2,area_km2_1951,area_km2_1961,area_km2_1971,area_km2_1981,area_km2_1991,area_km2_2001,area_km2_2011,area_km2_2021,area_km2_2025
IND-001289,Kumuram Bheem Asifabad,Telangana,2021,,True,NEW,2,2021,2025,4536.316,4468.927,67.388,,,,,,,,4468.927,4536.316
IND-001290,Mahabubabad,Telangana,2021,,True,NEW,2,2021,2025,3566.78,3541.74,25.04,,,,,,,,3566.78,3541.74
IND-001291,Mahabubnagar,Telangana,2021,,True,NEW,2,2021,2025,2801.99,2733.917,68.073,,,,,,,,2733.917,2801.99
IND-001292,Mancherial,Telangana,2021,,True,NEW,2,2021,2025,3923.882,3856.285,67.597,,,,,,,,3923.882,3856.285
IND-001293,Medak,Telangana,2021,,True,NEW,2,2021,2025,2749.538,2747.456,2.082,,,,,,,,2749.538,2747.456
IND-001294,Medchal Malkajgiri,Telangana,2021,,True,NEW,2,2021,2025,1075.304,1075.299,0.005,,,,,,,,1075.304,1075.299
IND-001284,Mulugu,Telangana,2021,,True,NEW,2,2021,2025,4289.831,4278.749,11.083,,,,,,,,4278.749,4289.831
IND-001295,Nagarkurnool,Telangana,2021,,True,NEW,2,2021,2025,6405.736,6199.441,206.296,,,,,,,,6405.736,6199.441
IND-001296,Nalgonda,Telangana,2021,,True,NEW,2,2021,2025,7203.243,7203.049,0.194,,,,,,,,7203.243,7203.049
IND-001312,Narayanpet,Telangana,2021,,True,NEW,2,2021,2025,2406.952,2361.315,45.638,,,,,,,,2361.315,2406.952
IND-001297,Nirmal,Telangana,2021,,True,NEW,2,2021,2025,3714.727,3714.586,0.14,,,,,,,,3714.586,3714.727
IND-001298,Nizamabad,Telangana,2021,,True,NEW,2,2021,2025,4211.105,4210.948,0.156,,,,,,,,4210.948,4211.105
IND-001299,Peddapalli,Telangana,2021,,True,NEW,2,2021,2025,2212.228,2193.872,18.356,,,,,,,,2212.228,2193.872
IND-001300,Rajanna Sircilla,Telangana,2021,,True,NEW,2,2021,2025,1808.328,1790.201,18.128,,,,,,,,1790.201,1808.328
IND-001301,Ranga Reddy,Telangana,2021,,True,NEW,2,2021,2025,4996.652,4996.185,0.467,,,,,,,,4996.185,4996.652
IND-001302,Sangareddy,Telangana,2021,,True,NEW,2,2021,2025,4451.919,4437.188,14.731,,,,,,,,4437.188,4451.919
IND-001303,Siddipet,Telangana,2021,,True,NEW,2,2021,2025,3706.356,3626.568,79.788,,,,,,,,3626.568,3706.356
IND-001304,Suryapet,Telangana,2021,,True,NEW,2,2021,2025,3594.106,3594.036,0.071,,,,,,,,3594.036,3594.106
IND-001305,Vikarabad,Telangana,2021,,True,NEW,2,2021,2025,3704.19,3620.038,84.152,,,,,,,,3620.038,3704.19
IND-001306,Wanaparthy,Telangana,2021,,True,NEW,2,2021,2025,2179.86,2171.8,8.06,,,,,,,,2171.8,2179.86
IND-001365,Warangal (Urban),Telangana,2025,,True,NEW,1,2025,2025,1164.08,1164.08,0.0,,,,,,,,,1164.08
IND-001307,Warangal Rural,Telangana,2021,,True,NEW,2,2021,2025,2235.734,2085.255,150.48,,,,,,,,2085.255,2235.734
IND-001308,Warangal Urban,Telangana,2021,2025.0,False,NEW,1,2021,2021,1299.463,1299.463,0.0,,,,,,,,1299.463,
IND-001309,Yadadri Bhuvanagiri,Telangana,2021,,True,NEW,2,2021,2025,3260.815,3228.726,32.089,,,,,,,,3260.815,3228.726
IND-000099,Kottayam,Travancore - Cochin,1951,1961.0,False,ANCHOR,1,1951,1951,7285.515,7285.515,0.0,7285.515,,,,,,,,
IND-000098,Quilon,Travancore - Cochin,1951,1961.0,False,ANCHOR,1,1951,1951,7230.064,7230.064,0.0,7230.064,,,,,,,,
IND-000100,Trichur,Travancore - Cochin,1951,1961.0,False,ANCHOR,1,1951,1951,7415.924,7415.924,0.0,7415.924,,,,,,,,
IND-000097,Trivandrum,Travancore - Cochin,1951,1961.0,False,ANCHOR,1,1951,1951,3899.788,3899.788,0.0,3899.788,,,,,,,,
IND-000794,Dhalai,Tripura,2001,,True,NEW,4,2001,2025,2367.697,2257.415,110.282,,,,,,2367.697,2281.139,2257.415,2279.357
IND-001179,Gomati,Tripura,2021,,True,NEW,2,2021,2025,1618.63,1614.674,3.956,,,,,,,,1614.674,1618.63
IND-001180,Khowai,Tripura,2021,,True,NEW,2,2021,2025,1051.73,1001.764,49.966,,,,,,,,1001.764,1051.73
IND-000422,North Tripura,Tripura,1971,1981.0,False,NEW,1,1971,1971,4316.27,4316.27,0.0,,,4316.27,,,,,,
IND-000501,North Tripura,Tripura,1981,1991.0,False,NEW,1,1981,1981,4369.301,4369.301,0.0,,,,4369.301,,,,,
IND-000795,North Tripura,Tripura,2001,2021.0,False,NEW,2,2001,2011,2066.434,2001.578,64.856,,,,,,2001.578,2066.434,,
IND-001177,North Tripura,Tripura,2021,,True,NEW,2,2021,2025,1359.082,1345.249,13.833,,,,,,,,1359.082,1345.249
IND-000636,North_Tripura,Tripura,1991,2001.0,False,NEW,1,1991,1991,3857.459,3857.459,0.0,,,,,3857.459,,,,
IND-001178,Sipahijala,Tripura,2021,,True,NEW,2,2021,2025,1059.156,1041.769,17.386,,,,,,,,1041.769,1059.156
IND-000423,South Tripura,Tripura,1971,1981.0,False,NEW,1,1971,1971,3510.423,3510.423,0.0,,,3510.423,,,,,,
IND-000502,South Tripura,Tripura,1981,1991.0,False,NEW,1,1981,1981,2998.856,2998.856,0.0,,,,2998.856,,,,,
IND-000793,South Tripura,Tripura,2001,2021.0,False,NEW,2,2001,2011,3118.948,2998.894,120.055,,,,,,2998.894,3118.948,,
IND-001182,South Tripura,Tripura,2021,,True,NEW,2,2021,2025,1501.352,1461.595,39.757,,,,,,,,1501.352,1461.595
IND-000637,South_Tripura,Tripura,1991,2001.0,False,NEW,1,1991,1991,3510.475,3510.475,0.0,,,,,3510.475,,,,
IND-000131,Tripura,Tripura,1951,1971.0,False,ANCHOR,2,1951,1961,10370.715,10370.715,0.0,10370.715,10370.715,,,,,,,
IND-001183,Unokoti,Tripura,2021,,True,NEW,2,2021,2025,689.311,685.135,4.176,,,,,,,,685.135,689.311
IND-000421,West Tripura,Tripura,1971,1981.0,False,NEW,1,1971,1971,2543.878,2543.878,0.0,,,2543.878,,,,,,
IND-000500,West Tripura,Tripura,1981,2021.0,False,NEW,4,1981,2011,3002.649,2972.668,29.981,,,,3002.552,3002.649,3002.649,2972.668,,
IND-001181,West Tripura,Tripura,2021,,True,NEW,2,2021,2025,943.084,940.913,2.172,,,,,,,,940.913,943.084
IND-000258,Agra,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,4057.411,3990.066,67.345,4057.411,4057.411,4057.411,4057.358,4057.392,4057.392,3990.066,4046.553,4047.808
IND-000256,Aligarh,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,5534.212,5070.022,464.189,5070.063,5070.063,5070.063,5534.212,5070.022,,,,
IND-000731,Aligarh,Uttar Pradesh,2001,,True,NEW,4,2001,2025,3728.01,3654.644,73.366,,,,,,3728.01,3654.644,3711.309,3712.155
IND-000271,Allahabad,Uttar Pradesh,1951,1971.0,False,ANCHOR,2,1951,1961,6590.635,6590.635,0.0,6590.635,6590.635,,,,,,,
IND-000426,Allahabad,Uttar Pradesh,1971,2001.0,False,NEW,3,1971,1991,7350.952,7350.929,0.023,,,7350.929,7350.929,7350.952,,,,
IND-000745,Allahabad,Uttar Pradesh,2001,,True,NEW,4,2001,2025,5559.475,5417.056,142.419,,,,,,5559.475,5417.056,5473.824,5473.566
IND-000286,Almora,Uttar Pradesh,1951,1961.0,False,ANCHOR,1,1951,1951,13998.047,13998.047,0.0,13998.047,,,,,,,,
IND-000504,Almora,Uttar Pradesh,1981,2001.0,False,NEW,2,1981,1991,5299.638,5299.612,0.026,,,,5299.638,5299.612,,,,
IND-000361,Almorah,Uttar Pradesh,1961,1981.0,False,NEW,2,1961,1971,7102.514,7102.514,0.0,,7102.514,7102.514,,,,,,
IND-000748,Ambedkar Nagar,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2395.598,2299.243,96.355,,,,,,2395.598,2299.243,2328.482,2328.202
IND-001127,Amethi,Uttar Pradesh,2021,2025.0,False,NEW,1,2021,2021,3314.379,3314.379,0.0,,,,,,,,3314.379,
IND-001318,Amethi,Uttar Pradesh,2025,,True,NEW,1,2025,2025,2425.696,2425.696,0.0,,,,,,,,,2425.696
IND-001319,Amroha,Uttar Pradesh,2025,,True,NEW,1,2025,2025,2457.58,2457.58,0.0,,,,,,,,,2457.58
IND-000737,Auraiya,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2018.344,1981.492,36.852,,,,,,2007.761,1981.492,2018.068,2018.344
IND-000284,Azamgarh,Uttar Pradesh,1951,1991.0,False,ANCHOR,4,1951,1981,5907.995,5907.995,0.0,5907.995,5907.995,5907.995,5907.995,,,,,
IND-000757,Azamgarh,Uttar Pradesh,2001,,True,NEW,4,2001,2025,4278.329,4214.7,63.629,,,,,,4246.009,4278.329,4214.7,4214.804
IND-000727,Baghpat,Uttar Pradesh,2001,,True,NEW,4,2001,2025,1335.994,1297.183,38.811,,,,,,1335.994,1297.183,1322.805,1322.73
IND-000296,Bahraich,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,6944.883,6944.867,0.016,6944.883,6944.883,6944.883,6944.883,6944.867,,,,
IND-000749,Bahraich,Uttar Pradesh,2001,2011.0,False,NEW,1,2001,2001,4110.088,4110.088,0.0,,,,,,4110.088,,,
IND-000985,Bahraich,Uttar Pradesh,2011,,True,NEW,3,2011,2025,4948.015,4850.302,97.713,,,,,,,4850.302,4948.015,4947.533
IND-000280,Balia,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,3027.075,2931.187,95.888,3027.073,3027.073,3027.073,3027.073,3027.075,3027.075,2931.187,2992.379,2990.532
IND-000751,Balrampur,Uttar Pradesh,2001,,True,NEW,4,2001,2025,3417.403,3267.793,149.61,,,,,,3417.403,3267.793,3345.014,3342.591
IND-000276,Banaras,Uttar Pradesh,1951,1961.0,False,ANCHOR,1,1951,1951,4579.66,4579.66,0.0,4579.66,,,,,,,,
IND-000275,Banda,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,7696.734,7696.635,0.099,7696.733,7696.733,7696.733,7696.734,7696.635,,,,
IND-000742,Banda,Uttar Pradesh,2001,,True,NEW,4,2001,2025,4452.699,4308.223,144.476,,,,,,4438.674,4308.223,4452.699,4452.658
IND-000299,Barabanki,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,4491.686,4491.675,0.01,4491.686,4491.686,4491.686,4491.686,4491.675,,,,
IND-000746,Barabanki,Uttar Pradesh,2001,,True,NEW,4,2001,2025,3942.453,3833.049,109.404,,,,,,3833.049,3942.453,3845.412,3845.494
IND-000261,Bareilly,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,4132.433,4089.763,42.67,4089.764,4089.764,4089.764,4089.763,4089.763,4089.763,4132.433,4121.492,4120.416
IND-000283,Basti,Uttar Pradesh,1951,1991.0,False,ANCHOR,4,1951,1981,7166.279,7166.279,0.0,7166.279,7166.279,7166.279,7166.279,,,,,
IND-000753,Basti,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2926.992,2785.136,141.856,,,,,,2791.136,2926.992,2785.136,2785.414
IND-000262,Bijnor,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,4602.892,4567.602,35.29,4567.602,4567.602,4567.602,4567.602,4567.663,4567.663,4592.695,4602.765,4602.892
IND-000263,Budaun,Uttar Pradesh,1951,2021.0,False,ANCHOR,7,1951,2011,5194.168,5159.858,34.31,5159.897,5159.897,5159.897,5159.897,5159.858,5159.858,5194.168,,
IND-001124,Budaun,Uttar Pradesh,2021,,True,NEW,2,2021,2025,4255.802,4255.425,0.377,,,,,,,,4255.802,4255.425
IND-000730,Bulandshahar,Uttar Pradesh,2001,,True,NEW,4,2001,2025,3685.739,3514.12,171.619,,,,,,3514.12,3685.739,3521.385,3518.13
IND-000255,Bulandshahr,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,4904.262,4439.394,464.868,4904.262,4904.262,4904.262,4439.394,4439.428,,,,
IND-000357,Chamoli,Uttar Pradesh,1961,2001.0,False,NEW,4,1961,1991,8849.655,8849.645,0.01,,8849.655,8849.655,8849.655,8849.645,,,,
IND-000759,Chandauli,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2562.406,2522.192,40.215,,,,,,2562.406,2522.192,2549.573,2549.321
IND-000743,Chitrakoot,Uttar Pradesh,2001,,True,NEW,4,2001,2025,3257.94,3192.21,65.731,,,,,,3257.94,3230.315,3192.21,3192.381
IND-000251,Dehradun,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,3162.638,3075.107,87.531,3075.154,3075.154,3075.154,3075.153,3075.107,3075.107,3162.638,3099.66,3099.59
IND-000282,Deoria,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,5360.642,5360.607,0.035,5360.642,5360.642,5360.642,5360.642,5360.607,,,,
IND-000756,Deoria,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2536.987,2511.663,25.324,,,,,,2511.663,2522.932,2535.986,2536.987
IND-000260,Etah,Uttar Pradesh,1951,2011.0,False,ANCHOR,6,1951,2001,4363.396,4363.361,0.035,4363.396,4363.396,4363.396,4363.376,4363.361,4363.361,,,
IND-000987,Etah,Uttar Pradesh,2011,,True,NEW,3,2011,2025,2515.521,2423.231,92.29,,,,,,,2515.521,2423.297,2423.231
IND-000268,Etawah,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,4330.028,4329.994,0.034,4329.994,4329.994,4329.994,4329.994,4330.028,,,,
IND-000736,Etawah,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2338.583,2322.374,16.209,,,,,,2322.374,2338.583,2326.932,2326.083
IND-000294,Faizabad,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,4398.14,4398.122,0.018,4398.14,4398.14,4398.14,4398.14,4398.122,,,,
IND-000747,Faizabad,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2688.951,2594.773,94.179,,,,,,2661.093,2594.773,2688.951,2688.744
IND-000267,Farrukhabad,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,4295.563,4295.507,0.056,4295.507,4295.507,4295.507,4295.508,4295.563,,,,
IND-000734,Farrukhabad,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2197.257,2180.71,16.547,,,,,,2183.123,2197.257,2180.71,2181.024
IND-000270,Fatehpur,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,4210.888,4144.467,66.422,4144.469,4144.469,4144.469,4144.469,4144.467,4144.467,4210.888,4169.198,4169.191
IND-000287,Garhwal,Uttar Pradesh,1951,1961.0,False,ANCHOR,1,1951,1951,14238.569,14238.569,0.0,14238.569,,,,,,,,
IND-000729,Gautam Buddha Nagar,Uttar Pradesh,2001,2011.0,False,NEW,1,2001,2001,1390.156,1390.156,0.0,,,,,,1390.156,,,
IND-000984,Gautam Buddha Nagar,Uttar Pradesh,2011,2021.0,False,NEW,1,2011,2011,1216.563,1216.563,0.0,,,,,,,1216.563,,
IND-001123,Gautam Buddha Nagar,Uttar Pradesh,2021,,True,NEW,2,2021,2025,1413.987,1413.977,0.01,,,,,,,,1413.977,1413.987
IND-000506,Ghaziabad,Uttar Pradesh,1981,2001.0,False,NEW,2,1981,1991,2504.646,2504.619,0.027,,,,2504.619,2504.646,,,,
IND-000728,Ghaziabad,Uttar Pradesh,2001,2021.0,False,NEW,2,2001,2011,2039.769,1993.079,46.69,,,,,,2039.769,1993.079,,
IND-001128,Ghaziabad,Uttar Pradesh,2021,,True,NEW,2,2021,2025,911.394,911.261,0.132,,,,,,,,911.261,911.394
IND-000279,Ghazipur,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,3380.468,3358.449,22.019,3372.696,3372.696,3372.696,3372.696,3372.684,3372.684,3358.449,3380.468,3380.374
IND-000295,Gonda,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,7367.917,7367.872,0.044,7367.917,7367.917,7367.917,7367.916,7367.872,,,,
IND-000752,Gonda,Uttar Pradesh,2001,,True,NEW,4,2001,2025,4029.178,3950.465,78.713,,,,,,3950.465,4029.178,3981.344,3981.231
IND-000281,Gorakhpur,Uttar Pradesh,1951,1991.0,False,ANCHOR,4,1951,1981,6338.286,6338.286,0.0,6338.286,6338.286,6338.286,6338.286,,,,,
IND-000274,Hamirpur,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,7096.568,7096.521,0.046,7096.521,7096.521,7096.521,7096.521,7096.568,,,,
IND-000740,Hamirpur,Uttar Pradesh,2001,,True,NEW,4,2001,2025,4024.603,3895.493,129.11,,,,,,3924.568,4024.603,3895.776,3895.493
IND-001122,Hapur,Uttar Pradesh,2021,,True,NEW,2,2021,2025,1117.098,1117.041,0.057,,,,,,,,1117.098,1117.041
IND-000292,Hardoi,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,5988.61,5951.162,37.449,5954.564,5954.564,5954.564,5954.563,5954.543,5954.543,5951.162,5988.61,5987.803
IND-000732,Hathras,Uttar Pradesh,2001,,True,NEW,4,2001,2025,1806.2,1755.563,50.637,,,,,,1806.2,1755.563,1782.248,1782.266
IND-000273,Jalaun,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,4605.278,4557.826,47.452,4557.855,4557.855,4557.855,4557.855,4557.826,4557.826,4605.278,4564.011,4563.898
IND-000278,Jaunpur,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,4034.369,3998.037,36.331,4031.021,4031.021,4031.021,4031.021,4031.038,4031.038,3998.037,4034.369,4034.158
IND-000272,Jhansi,Uttar Pradesh,1951,1981.0,False,ANCHOR,3,1951,1971,10063.165,10063.165,0.0,10063.165,10063.165,10063.165,,,,,,
IND-000508,Jhansi,Uttar Pradesh,1981,,True,NEW,6,1981,2025,5044.617,4953.359,91.257,,,,5026.762,5026.742,5026.742,4953.359,5044.617,5023.061
IND-000725,Jyotiba Phule Nagar,Uttar Pradesh,2001,2025.0,False,NEW,3,2001,2021,2190.759,2160.451,30.308,,,,,,2190.759,2175.906,2160.451,
IND-000735,Kannauj,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2112.381,2090.092,22.289,,,,,,2112.381,2097.089,2090.17,2090.092
IND-000269,Kanpur,Uttar Pradesh,1951,1991.0,False,ANCHOR,4,1951,1981,6176.028,6176.028,0.0,6176.028,6176.028,6176.028,6176.028,,,,,
IND-000738,Kanpur Dehat,Uttar Pradesh,2001,,True,NEW,4,2001,2025,3203.074,3157.347,45.727,,,,,,3176.593,3203.074,3157.532,3157.347
IND-000739,Kanpur Nagar,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2999.314,2984.012,15.302,,,,,,2999.314,2984.012,2999.244,2999.043
IND-000988,Kanshiram Nagar,Uttar Pradesh,2011,,True,NEW,3,2011,2025,1958.961,1942.411,16.549,,,,,,,1942.411,1958.749,1958.961
IND-000744,Kaushambi,Uttar Pradesh,2001,,True,NEW,4,2001,2025,1795.696,1789.809,5.887,,,,,,1791.37,1795.696,1789.889,1789.809
IND-000293,Kheri,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,7701.402,7625.691,75.711,7701.402,7701.402,7701.402,7701.402,7701.364,7701.364,7625.691,7688.614,7689.416
IND-000755,Kushinagar,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2908.047,2848.898,59.149,,,,,,2848.898,2908.047,2875.411,2875.175
IND-000509,Lalitpur,Uttar Pradesh,1981,,True,NEW,6,1981,2025,5045.428,4930.029,115.398,,,,5036.456,5036.482,5036.482,4930.029,5045.428,5044.462
IND-000288,Lucknow,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,2530.084,2514.608,15.476,2526.164,2526.164,2526.164,2526.164,2526.188,2526.188,2514.608,2530.058,2530.084
IND-000741,Mahoba,Uttar Pradesh,2001,,True,NEW,4,2001,2025,3270.122,3078.188,191.933,,,,,,3171.895,3078.188,3270.122,3267.486
IND-000259,Mainpuri,Uttar Pradesh,1951,1991.0,False,ANCHOR,4,1951,1981,5188.418,5188.399,0.019,5188.399,5188.399,5188.399,5188.418,,,,,
IND-000257,Mathura,Uttar Pradesh,1951,1981.0,False,ANCHOR,3,1951,1971,3756.016,3756.016,0.0,3756.016,3756.016,3756.016,,,,,,
IND-000507,Mathura,Uttar Pradesh,1981,1991.0,False,NEW,1,1981,1981,3291.921,3291.921,0.0,,,,3291.921,,,,,
IND-000733,Mathura,Uttar Pradesh,2001,,True,NEW,4,2001,2025,3351.162,3291.953,59.208,,,,,,3291.953,3351.162,3342.096,3341.502
IND-000758,Mau,Uttar Pradesh,2001,,True,NEW,4,2001,2025,1735.448,1655.604,79.844,,,,,,1661.978,1655.604,1735.362,1735.448
IND-000254,Meerut,Uttar Pradesh,1951,1981.0,False,ANCHOR,3,1951,1971,5973.172,5973.172,0.0,5973.172,5973.172,5973.172,,,,,,
IND-000505,Meerut,Uttar Pradesh,1981,2001.0,False,NEW,2,1981,1991,3933.487,3933.466,0.02,,,,3933.466,3933.487,,,,
IND-000726,Meerut,Uttar Pradesh,2001,,True,NEW,4,2001,2025,2597.438,2542.634,54.804,,,,,,2597.438,2542.634,2593.252,2593.214
IND-000277,Mirzapur,Uttar Pradesh,1951,1991.0,False,ANCHOR,4,1951,1981,12561.993,11320.217,1241.776,12561.993,11320.217,11320.217,11320.217,,,,,
IND-000264,Moradabad,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,5953.982,5953.944,0.039,5953.982,5953.982,5953.982,5953.982,5953.944,,,,
IND-000723,Moradabad,Uttar Pradesh,2001,2021.0,False,NEW,2,2001,2011,3763.144,3678.736,84.408,,,,,,3763.144,3678.736,,
IND-001131,Moradabad,Uttar Pradesh,2021,2025.0,False,NEW,1,2021,2021,2239.782,2239.782,0.0,,,,,,,,2239.782,
IND-001336,Moradabad,Uttar Pradesh,2025,,True,NEW,1,2025,2025,1948.74,1948.74,0.0,,,,,,,,,1948.74
IND-000253,Muzaffarnagar,Uttar Pradesh,1951,2021.0,False,ANCHOR,7,1951,2011,4062.35,4056.223,6.127,4062.324,4062.324,4062.324,4062.344,4062.35,4062.35,4056.223,,
IND-001130,Muzaffarnagar,Uttar Pradesh,2021,,True,NEW,2,2021,2025,2738.807,2738.719,0.088,,,,,,,,2738.807,2738.719
IND-000285,Nainital,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,6654.122,6654.099,0.024,6654.099,6654.099,6654.099,6654.099,6654.122,,,,
IND-000360,Pauri_Garhwal,Uttar Pradesh,1961,,True,NEW,8,1961,2025,5388.835,5280.341,108.494,,5388.835,5388.835,5388.835,5388.826,5388.826,5293.719,5280.341,5280.356
IND-000266,Pilibhit,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,3763.888,3755.75,8.138,3761.38,3761.38,3761.38,3761.38,3761.398,3761.398,3755.75,3761.495,3763.888
IND-000358,Pithoragarh,Uttar Pradesh,1961,1981.0,False,NEW,2,1961,1971,6895.567,6895.567,0.0,,6895.567,6895.567,,,,,,
IND-000503,Pithoragarh,Uttar Pradesh,1981,2001.0,False,NEW,2,1981,1991,8698.472,8698.436,0.035,,,,8698.436,8698.472,,,,
IND-000298,Pratapgarh,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,3729.869,3705.292,24.577,3705.292,3705.292,3705.292,3705.292,3705.318,3705.318,3729.869,3711.873,3712.011
IND-001126,Rae Bareli,Uttar Pradesh,2021,2025.0,False,NEW,1,2021,2021,3262.671,3262.671,0.0,,,,,,,,3262.671,
IND-000290,Raebareli,Uttar Pradesh,1951,2021.0,False,ANCHOR,7,1951,2011,4583.953,4561.568,22.385,4561.608,4561.608,4561.608,4561.608,4561.568,4561.568,4583.953,,
IND-001340,Raibeareli,Uttar Pradesh,2025,,True,NEW,1,2025,2025,3930.01,3930.01,0.0,,,,,,,,,3930.01
IND-000301,Rampur,Uttar Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,2387.263,2387.253,0.01,2387.253,2387.253,2387.253,2387.253,2387.263,,,,
IND-000724,Rampur,Uttar Pradesh,2001,2011.0,False,NEW,1,2001,2001,2711.882,2711.882,0.0,,,,,,2711.882,,,
IND-000983,Rampur,Uttar Pradesh,2011,,True,NEW,3,2011,2025,2417.735,2366.169,51.566,,,,,,,2417.735,2366.362,2366.169
IND-000252,Saharanpur,Uttar Pradesh,1951,1991.0,False,ANCHOR,4,1951,1981,6048.494,6048.474,0.02,6048.494,6048.494,6048.494,6048.474,,,,,
IND-001129,Sambhal,Uttar Pradesh,2021,,True,NEW,2,2021,2025,2431.887,2428.173,3.714,,,,,,,,2431.887,2428.173
IND-000754,Sant Kabir Nagar,Uttar Pradesh,2001,,True,NEW,4,2001,2025,1644.165,1594.862,49.303,,,,,,1594.862,1644.165,1641.719,1641.668
IND-000761,Sant Ravidas Nagar,Uttar Pradesh,2001,,True,NEW,4,2001,2025,1015.007,978.654,36.354,,,,,,978.654,998.396,1014.875,1015.007
IND-000265,Shahjahanpur,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,4345.944,4315.413,30.531,4345.944,4345.944,4345.944,4345.944,4345.881,4345.881,4336.166,4315.612,4315.413
IND-001132,Shamli,Uttar Pradesh,2021,,True,NEW,2,2021,2025,1263.936,1263.739,0.197,,,,,,,,1263.936,1263.739
IND-000750,Shrawasti,Uttar Pradesh,2001,2011.0,False,NEW,1,2001,2001,2510.098,2510.098,0.0,,,,,,2510.098,,,
IND-000986,Shrawasti,Uttar Pradesh,2011,,True,NEW,3,2011,2025,1953.702,1930.104,23.598,,,,,,,1953.702,1930.104,1931.142
IND-000291,Sitapur,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,5793.702,5739.835,53.867,5793.66,5793.66,5793.66,5793.66,5793.702,5793.702,5758.949,5739.835,5740.22
IND-000297,Sultanpur,Uttar Pradesh,1951,2021.0,False,ANCHOR,7,1951,2011,4480.146,4466.126,14.019,4466.155,4466.155,4466.155,4466.155,4466.126,4466.126,4480.146,,
IND-001125,Sultanpur,Uttar Pradesh,2021,,True,NEW,2,2021,2025,2674.526,2453.035,221.491,,,,,,,,2453.035,2674.526
IND-000300,Tehri Garhwal,Uttar Pradesh,1951,1961.0,False,ANCHOR,1,1951,1951,12782.521,12782.521,0.0,12782.521,,,,,,,,
IND-000359,Tehri_Garhwal,Uttar Pradesh,1961,2001.0,False,NEW,4,1961,1991,4747.826,4747.809,0.016,,4747.809,4747.809,4747.809,4747.826,,,,
IND-000289,Unnao,Uttar Pradesh,1951,,True,ANCHOR,9,1951,2025,4568.892,4557.902,10.99,4567.542,4567.542,4567.542,4567.542,4567.514,4567.514,4557.902,4568.627,4568.892
IND-000356,Uttar Kashi,Uttar Pradesh,1961,,True,NEW,8,1961,2025,8034.899,7982.535,52.365,,8034.842,8034.842,8034.844,8034.899,8034.899,7990.079,8009.991,7982.535
IND-000362,Varanasi,Uttar Pradesh,1961,1971.0,False,NEW,1,1961,1961,5821.415,5821.415,0.0,,5821.415,,,,,,,
IND-000427,Varanasi,Uttar Pradesh,1971,2001.0,False,NEW,3,1971,1991,5061.339,5061.255,0.084,,,5061.255,5061.255,5061.339,,,,
IND-000760,Varanasi,Uttar Pradesh,2001,,True,NEW,4,2001,2025,1545.544,1520.15,25.394,,,,,,1520.15,1545.544,1533.33,1533.054
